year,Source,Target,numberacquisitions
2004,334,331,1
2004,518,325,1
2004,322,541,2
2004,443,334,1
2004,524,311,1
2004,236,511,1
2004,454,447,1
2004,334,512,3
2004,236,331,1
2004,515,325,1
2004,331,324,2
2004,212,211,1
2004,621,541,5
2004,522,334,5
2004,611,611,27
2004,511,519,10
2004,518,334,1
2004,812,611,1
2004,812,523,4
2004,335,334,13
2004,334,532,1
2004,531,444,1
2004,221,311,1
2004,335,424,1
2004,515,336,1
2004,531,113,1
2004,523,236,12
2004,523,444,3
2004,423,334,14
2004,622,623,1
2004,331,325,2
2004,453,424,2
2004,213,333,2
2004,523,446,2
2004,316,339,1
2004,335,511,1
2004,541,423,2
2004,811,541,2
2004,493,484,1
2004,561,453,5
2004,315,336,1
2004,312,561,1
2004,334,621,2
2004,524,333,1
2004,327,332,1
2004,423,423,51
2004,333,211,3
2004,511,515,9
2004,326,423,2
2004,522,541,12
2004,327,813,1
2004,533,311,1
2004,423,332,7
2004,452,443,1
2004,334,333,20
2004,334,238,5
2004,524,523,7
2004,924,562,1
2004,334,332,1
2004,519,519,5
2004,327,453,1
2004,523,425,1
2004,492,488,1
2004,621,622,11
2004,423,441,2
2004,211,541,3
2004,624,813,1
2004,339,533,1
2004,512,334,1
2004,333,332,15
2004,523,531,34
2004,562,332,1
2004,452,452,5
2004,448,339,1
2004,525,326,1
2004,313,326,1
2004,517,512,1
2004,335,335,23
2004,524,424,1
2004,493,493,7
2004,721,713,2
2004,425,425,1
2004,611,624,1
2004,517,237,1
2004,524,621,14
2004,525,335,1
2004,332,333,5
2004,523,334,60
2004,311,424,9
2004,315,621,1
2004,325,621,8
2004,523,337,5
2004,524,541,25
2004,523,532,4
2004,212,561,1
2004,517,213,1
2004,237,523,2
2004,522,423,2
2004,523,511,73
2004,333,324,1
2004,327,212,1
2004,541,237,2
2004,523,423,20
2004,333,523,4
2004,525,336,1
2004,311,325,4
2004,334,211,1
2004,331,336,2
2004,451,212,1
2004,517,336,1
2004,237,211,3
2004,531,524,2
2004,339,313,3
2004,524,622,1
2004,334,212,1
2004,721,532,1
2004,481,481,4
2004,523,561,23
2004,532,325,1
2004,486,424,2
2004,622,622,48
2004,482,237,1
2004,325,622,1
2004,481,484,3
2004,312,493,1
2004,321,517,1
2004,561,623,1
2004,711,519,1
2004,325,446,1
2004,551,551,6
2004,335,331,5
2004,424,325,7
2004,621,523,2
2004,525,115,1
2004,541,713,1
2004,515,515,108
2004,221,221,84
2004,337,522,1
2004,454,221,2
2004,488,482,1
2004,524,339,1
2004,424,519,1
2004,531,713,1
2004,334,522,1
2004,424,488,2
2004,712,519,1
2004,523,721,22
2004,562,212,3
2004,517,622,1
2004,213,238,2
2004,423,443,1
2004,561,611,2
2004,511,424,1
2004,561,522,8
2004,333,331,1
2004,524,221,1
2004,446,517,1
2004,423,323,1
2004,511,523,11
2004,221,211,5
2004,237,524,1
2004,325,453,1
2004,325,531,2
2004,525,337,1
2004,523,237,4
2004,211,237,1
2004,523,441,6
2004,713,721,1
2004,448,424,1
2004,211,332,1
2004,523,315,8
2004,452,531,1
2004,311,531,1
2004,485,485,7
2004,624,334,1
2004,813,722,1
2004,812,812,47
2004,324,325,3
2004,325,334,5
2004,238,561,3
2004,561,533,1
2004,236,523,1
2004,485,441,1
2004,541,335,3
2004,813,333,1
2004,444,541,1
2004,237,622,1
2004,512,511,7
2004,453,561,1
2004,423,622,1
2004,624,325,1
2004,523,522,51
2004,324,324,7
2004,313,315,2
2004,561,311,1
2004,522,517,2
2004,323,339,1
2004,721,711,2
2004,334,327,3
2004,336,334,5
2004,511,335,2
2004,484,448,1
2004,213,484,1
2004,561,483,1
2004,333,517,1
2004,621,621,73
2004,532,522,1
2004,424,486,2
2004,525,721,2
2004,711,532,1
2004,326,331,1
2004,711,531,1
2004,312,523,2
2004,BCC,312,1
2004,237,525,1
2004,484,541,2
2004,812,561,2
2004,525,541,5
2004,211,333,1
2004,922,423,1
2004,541,452,1
2004,511,561,8
2004,325,327,3
2004,623,623,9
2004,541,443,1
2004,531,622,5
2004,525,315,1
2004,515,713,1
2004,334,424,1
2004,423,322,2
2004,238,238,4
2004,541,325,10
2004,486,488,1
2004,532,443,2
2004,562,541,2
2004,532,335,1
2004,325,335,3
2004,484,488,1
2004,623,621,6
2004,561,336,1
2004,561,814,1
2004,812,325,1
2004,525,522,2
2004,532,532,16
2004,561,713,1
2004,541,541,399
2004,213,541,1
2004,532,423,4
2004,331,331,22
2004,519,541,4
2004,335,541,2
2004,423,324,1
2004,333,221,3
2004,561,518,3
2004,212,213,1
2004,211,238,1
2004,517,522,1
2004,423,541,3
2004,335,523,1
2004,511,454,1
2004,515,453,1
2004,221,517,1
2004,111,332,1
2004,525,531,7
2004,551,524,5
2004,335,336,3
2004,524,721,2
2004,237,327,1
2004,541,519,5
2004,424,315,2
2004,452,511,1
2004,236,212,1
2004,334,111,1
2004,541,611,3
2004,327,339,1
2004,453,445,1
2004,112,325,1
2004,423,339,8
2004,511,522,2
2004,314,236,1
2004,511,532,1
2004,713,512,1
2004,523,322,8
2004,623,523,1
2004,484,334,1
2004,334,562,2
2004,531,525,1
2004,561,212,1
2004,622,541,2
2004,339,423,11
2004,333,721,1
2004,336,621,1
2004,813,624,1
2004,711,713,2
2004,541,515,2
2004,441,334,2
2004,441,523,1
2004,339,453,2
2004,423,811,1
2004,517,334,11
2004,423,326,2
2004,322,326,1
2004,621,334,2
2004,334,326,2
2004,531,522,5
2004,531,493,5
2004,621,423,2
2004,115,115,1
2004,713,339,1
2004,721,561,1
2004,624,611,1
2004,531,561,4
2004,115,523,1
2004,111,111,3
2004,424,447,1
2004,441,441,44
2004,339,334,10
2004,324,447,1
2004,523,722,21
2004,325,424,9
2004,453,517,1
2004,311,493,1
2004,339,522,1
2004,424,441,1
2004,611,511,8
2004,333,335,7
2004,423,311,3
2004,311,333,1
2004,323,541,2
2004,922,541,1
2004,333,323,4
2004,561,454,3
2004,488,561,1
2004,561,562,3
2004,541,339,4
2004,524,321,1
2004,339,323,2
2004,511,621,1
2004,446,424,1
2004,722,533,2
2004,446,561,1
2004,211,523,3
2004,525,523,2
2004,519,334,2
2004,212,541,3
2004,711,511,1
2004,813,445,1
2004,424,423,3
2004,923,622,1
2004,713,722,1
2004,325,561,5
2004,334,541,77
2004,323,315,1
2004,424,333,1
2004,332,315,1
2004,236,236,19
2004,525,111,1
2004,451,453,1
2004,238,237,1
2004,712,712,1
2004,237,113,1
2004,237,713,1
2004,511,333,2
2004,522,237,1
2004,337,337,8
2004,541,221,1
2004,335,561,2
2004,237,561,1
2004,483,339,1
2004,333,448,1
2004,523,326,8
2004,312,335,1
2004,561,541,22
2004,541,321,1
2004,325,523,3
2004,325,541,18
2004,333,322,2
2004,541,722,1
2004,332,424,1
2004,518,523,3
2004,515,541,1
2004,334,453,1
2004,511,524,2
2004,624,624,5
2004,339,541,5
2004,332,541,2
2004,621,424,1
2004,322,313,2
2004,483,483,5
2004,511,332,1
2004,454,453,3
2004,522,533,1
2004,332,327,5
2004,445,445,19
2004,333,532,2
2004,523,622,3
2004,531,333,2
2004,311,541,1
2004,622,812,1
2004,523,212,20
2004,237,236,2
2004,621,623,4
2004,446,334,1
2004,424,611,1
2004,327,444,1
2004,492,491,1
2004,922,448,1
2004,325,336,3
2004,454,424,6
2004,337,236,1
2004,339,424,3
2004,623,541,1
2004,334,711,1
2004,522,518,6
2004,541,311,1
2004,511,923,1
2004,322,423,1
2004,512,512,22
2004,237,334,1
2004,524,442,1
2004,522,519,1
2004,339,339,59
2004,541,561,39
2004,334,221,2
2004,623,622,2
2004,336,332,4
2004,524,511,5
2004,325,488,1
2004,541,211,2
2004,237,522,1
2004,423,325,5
2004,423,523,3
2004,325,444,1
2004,424,311,8
2004,531,445,1
2004,325,515,1
2004,337,212,4
2004,238,541,2
2004,515,519,1
2004,423,512,1
2004,311,316,1
2004,525,212,1
2004,531,448,1
2004,213,213,11
2004,512,523,1
2004,339,336,1
2004,811,334,1
2004,541,238,1
2004,221,523,3
2004,332,331,3
2004,444,325,3
2004,332,453,1
2004,622,524,2
2004,517,621,1
2004,334,924,1
2004,523,333,22
2004,423,711,1
2004,424,562,1
2004,236,115,1
2004,486,486,10
2004,445,334,1
2004,326,325,2
2004,551,523,1
2004,335,323,2
2004,326,326,23
2004,324,486,1
2004,331,334,1
2004,311,212,1
2004,524,486,1
2004,237,237,6
2004,531,722,1
2004,518,511,14
2004,333,312,1
2004,423,424,3
2004,326,322,3
2004,237,333,1
2004,512,533,1
2004,622,325,3
2004,339,446,1
2004,236,493,1
2004,922,339,1
2004,454,511,3
2004,325,311,3
2004,483,481,1
2004,523,922,1
2004,532,523,1
2004,327,713,1
2004,515,511,3
2004,525,812,2
2004,541,334,38
2004,541,425,2
2004,332,326,5
2004,336,423,3
2004,339,448,1
2004,332,423,5
2004,336,541,6
2004,453,325,1
2004,445,522,1
2004,561,334,6
2004,424,332,1
2004,424,339,3
2004,561,515,2
2004,521,523,1
2004,315,315,17
2004,611,524,1
2004,533,339,1
2004,532,339,1
2004,333,424,1
2004,523,812,25
2004,424,453,1
2004,515,333,1
2004,332,316,1
2004,221,332,1
2004,452,445,1
2004,924,334,1
2004,523,113,1
2004,336,325,4
2004,311,236,1
2004,523,339,18
2004,623,488,1
2004,522,524,16
2004,423,212,1
2004,316,315,1
2004,444,444,2
2004,524,561,5
2004,511,541,65
2004,311,332,1
2004,454,484,1
2004,312,454,1
2004,315,448,3
2004,311,511,1
2004,525,312,1
2004,337,523,1
2004,332,561,2
2004,486,221,4
2004,325,331,2
2004,339,515,1
2004,813,813,22
2004,336,518,1
2004,523,512,10
2004,721,311,1
2004,237,623,1
2004,561,722,1
2004,562,562,22
2004,488,488,14
2004,621,812,1
2004,334,337,1
2004,444,423,1
2004,423,221,2
2004,812,541,2
2004,332,332,35
2004,325,212,1
2004,327,611,1
2004,221,333,4
2004,336,314,1
2004,311,484,1
2004,339,523,3
2004,443,561,1
2004,311,561,1
2004,531,523,7
2004,332,562,1
2004,541,531,1
2004,517,236,1
2004,512,517,1
2004,921,622,1
2004,448,454,1
2004,325,611,1
2004,333,325,3
2004,336,511,1
2004,311,522,1
2004,488,811,2
2004,445,722,1
2004,334,312,1
2004,512,561,2
2004,237,517,2
2004,511,339,1
2004,523,213,4
2004,334,484,1
2004,327,423,3
2004,321,332,1
2004,445,446,1
2004,334,713,1
2004,111,311,1
2004,331,326,1
2004,524,722,1
2004,523,452,2
2004,311,311,79
2004,451,454,1
2004,336,488,3
2004,331,323,1
2004,541,484,3
2004,424,621,1
2004,442,523,2
2004,519,511,14
2004,523,621,13
2004,237,331,1
2004,325,213,1
2004,325,532,1
2004,713,523,1
2004,562,924,2
2004,561,812,2
2004,325,211,1
2004,237,531,8
2004,541,424,4
2004,523,327,1
2004,541,532,4
2004,453,451,2
2004,561,325,3
2004,452,447,1
2004,339,325,9
2004,334,335,9
2004,454,561,3
2004,336,335,2
2004,315,339,2
2004,334,518,2
2004,441,561,1
2004,522,525,6
2004,486,236,1
2004,812,454,1
2004,327,334,1
2004,541,512,2
2004,312,443,1
2004,451,711,1
2004,451,523,1
2004,423,453,1
2004,541,212,4
2004,237,722,1
2004,517,517,107
2004,323,515,2
2004,523,482,1
2004,339,722,1
2004,488,311,1
2004,336,339,2
2004,333,327,4
2004,561,561,79
2004,454,311,1
2004,711,541,1
2004,337,541,1
2004,315,326,1
2004,335,325,1
2004,333,334,18
2004,443,511,1
2004,541,332,2
2004,541,517,14
2004,451,451,4
2004,333,811,3
2004,113,113,2
2004,339,611,1
2004,541,621,7
2004,423,621,2
2004,622,561,1
2004,541,336,1
2004,327,523,1
2004,311,111,1
2004,334,339,22
2004,424,493,1
2004,523,491,2
2004,525,221,1
2004,525,213,1
2004,315,316,6
2004,488,484,4
2004,115,541,1
2004,423,451,1
2004,336,425,1
2004,518,519,2
2004,325,333,2
2004,325,512,1
2004,322,321,1
2004,325,322,4
2004,446,621,2
2004,333,238,1
2004,562,211,3
2004,446,446,10
2004,517,523,1
2004,212,332,1
2004,423,517,3
2004,511,334,69
2004,335,333,6
2004,221,447,1
2004,237,221,1
2004,334,517,20
2004,541,454,3
2004,561,622,3
2004,522,523,35
2004,314,314,7
2004,423,314,1
2004,541,522,2
2004,333,561,3
2004,423,238,1
2004,541,331,3
2004,327,327,16
2004,423,321,2
2004,511,624,1
2004,326,523,1
2004,486,454,2
2004,335,532,1
2004,492,492,5
2004,339,322,1
2004,448,423,1
2004,523,488,5
2004,424,532,1
2004,335,332,2
2004,332,444,1
2004,522,448,1
2004,722,325,1
2004,515,213,2
2004,237,721,8
2004,323,323,15
2004,523,518,7
2004,523,484,4
2004,811,441,1
2004,311,112,4
2004,312,424,6
2004,237,811,1
2004,333,315,1
2004,336,517,1
2004,112,112,1
2004,522,453,2
2004,561,621,3
2004,334,334,276
2004,334,443,4
2004,561,511,18
2004,525,325,5
2004,523,336,21
2004,511,511,258
2004,531,424,1
2004,523,238,4
2004,336,331,1
2004,523,453,5
2004,424,111,2
2004,517,511,10
2004,112,512,1
2004,541,524,7
2004,238,423,1
2004,523,523,159
2004,562,325,2
2004,213,211,10
2004,532,236,1
2004,562,484,1
2004,611,541,6
2004,321,221,1
2004,448,315,1
2004,448,448,17
2004,335,326,1
2004,562,221,1
2004,324,541,1
2004,333,423,10
2004,423,561,1
2004,524,334,3
2004,453,448,1
2004,713,561,1
2004,445,523,1
2005,523,314,3
2005,454,221,2
2005,525,334,1
2005,523,333,23
2005,531,115,2
2005,327,336,1
2005,541,721,1
2005,511,511,294
2005,511,423,5
2005,423,453,2
2005,523,519,2
2005,221,333,2
2005,488,237,1
2005,325,321,1
2005,442,337,1
2005,444,444,2
2005,441,331,1
2005,335,332,1
2005,334,221,1
2005,453,711,1
2005,524,336,2
2005,712,712,1
2005,722,335,1
2005,532,532,17
2005,523,611,7
2005,115,541,1
2005,336,315,1
2005,424,424,50
2005,811,441,2
2005,236,511,1
2005,315,448,5
2005,531,522,7
2005,333,213,3
2005,447,447,3
2005,111,541,1
2005,611,326,1
2005,325,334,10
2005,519,812,1
2005,522,517,2
2005,512,323,1
2005,221,541,2
2005,325,312,1
2005,511,424,1
2005,211,211,161
2005,337,312,1
2005,424,334,1
2005,711,211,2
2005,541,443,1
2005,327,423,3
2005,541,335,1
2005,721,721,65
2005,325,423,5
2005,315,325,2
2005,524,236,1
2005,522,518,5
2005,327,212,2
2005,561,453,2
2005,811,331,1
2005,334,323,1
2005,721,713,4
2005,237,517,2
2005,325,332,5
2005,111,325,1
2005,424,484,1
2005,611,334,1
2005,523,484,1
2005,323,331,1
2005,517,238,2
2005,531,314,1
2005,481,488,1
2005,335,334,8
2005,238,511,1
2005,333,339,8
2005,212,213,3
2005,453,518,1
2005,515,511,2
2005,541,221,5
2005,333,423,8
2005,423,336,3
2005,334,517,15
2005,522,523,29
2005,331,333,3
2005,324,221,2
2005,451,551,1
2005,541,236,4
2005,312,711,1
2005,541,713,2
2005,518,511,10
2005,511,332,1
2005,339,327,1
2005,339,424,2
2005,622,713,1
2005,423,511,3
2005,451,315,1
2005,441,423,5
2005,113,111,1
2005,326,423,1
2005,441,524,1
2005,481,484,1
2005,511,621,4
2005,423,441,1
2005,424,326,1
2005,551,423,1
2005,213,221,1
2005,454,339,1
2005,812,339,1
2005,523,511,54
2005,221,237,2
2005,113,423,1
2005,212,334,1
2005,532,523,1
2005,713,334,2
2005,453,541,1
2005,531,561,2
2005,812,812,16
2005,484,483,1
2005,562,533,1
2005,424,324,1
2005,521,521,1
2005,522,525,5
2005,541,212,3
2005,525,221,1
2005,511,325,4
2005,622,621,9
2005,517,311,1
2005,524,541,15
2005,525,322,1
2005,812,423,3
2005,334,443,4
2005,424,425,3
2005,327,339,1
2005,334,451,1
2005,512,561,2
2005,511,311,1
2005,515,541,1
2005,621,511,1
2005,325,531,1
2005,327,325,1
2005,488,238,1
2005,523,327,7
2005,551,481,2
2005,512,451,1
2005,518,523,1
2005,611,511,5
2005,525,237,3
2005,424,446,1
2005,325,326,2
2005,511,623,1
2005,332,336,9
2005,337,424,2
2005,339,541,5
2005,515,713,1
2005,424,213,1
2005,236,339,1
2005,512,335,1
2005,515,512,1
2005,339,332,2
2005,333,511,6
2005,336,336,62
2005,445,541,1
2005,517,523,3
2005,517,515,5
2005,561,481,1
2005,561,511,15
2005,713,453,1
2005,332,488,1
2005,519,561,3
2005,331,326,1
2005,334,515,4
2005,523,454,4
2005,324,325,3
2005,325,313,1
2005,525,326,1
2005,316,315,3
2005,211,424,3
2005,523,332,18
2005,531,541,4
2005,624,523,1
2005,315,712,1
2005,211,523,4
2005,493,334,1
2005,423,339,3
2005,322,323,2
2005,541,924,1
2005,314,339,1
2005,541,518,8
2005,523,621,11
2005,423,561,3
2005,524,813,1
2005,211,562,1
2005,541,323,5
2005,517,924,1
2005,113,211,1
2005,332,331,4
2005,423,325,3
2005,424,454,2
2005,311,112,1
2005,423,525,2
2005,311,311,79
2005,323,561,2
2005,333,323,4
2005,811,811,4
2005,522,334,5
2005,531,721,72
2005,924,924,3
2005,517,622,1
2005,533,533,3
2005,332,423,4
2005,621,621,78
2005,531,111,2
2005,518,221,1
2005,325,324,1
2005,523,452,6
2005,561,325,3
2005,813,713,1
2005,339,621,5
2005,445,484,1
2005,221,562,2
2005,561,611,1
2005,311,484,1
2005,443,443,3
2005,311,424,8
2005,485,485,3
2005,336,211,1
2005,443,337,1
2005,213,236,1
2005,311,561,2
2005,525,523,8
2005,621,339,2
2005,492,481,1
2005,333,236,1
2005,523,334,60
2005,492,491,1
2005,621,623,7
2005,812,325,1
2005,213,327,1
2005,484,541,1
2005,533,541,4
2005,611,541,2
2005,523,316,2
2005,531,443,1
2005,486,325,1
2005,923,621,3
2005,533,713,2
2005,611,335,1
2005,334,423,13
2005,339,334,12
2005,927,561,1
2005,326,326,25
2005,531,493,8
2005,238,517,2
2005,339,511,2
2005,238,332,2
2005,237,211,1
2005,335,321,1
2005,212,212,51
2005,454,333,1
2005,621,453,1
2005,211,541,2
2005,541,515,1
2005,561,332,1
2005,541,334,41
2005,336,522,1
2005,611,322,1
2005,336,331,1
2005,531,481,1
2005,331,336,1
2005,561,512,1
2005,621,524,7
2005,325,522,1
2005,323,541,2
2005,423,332,4
2005,331,332,9
2005,722,721,2
2005,524,621,7
2005,511,519,5
2005,522,221,3
2005,236,331,1
2005,325,211,4
2005,221,324,2
2005,312,327,1
2005,448,315,2
2005,333,541,9
2005,453,453,14
2005,332,334,7
2005,111,113,1
2005,423,425,1
2005,621,424,1
2005,551,524,2
2005,312,333,1
2005,424,511,2
2005,333,523,1
2005,711,711,6
2005,237,336,1
2005,519,453,2
2005,452,523,1
2005,522,238,1
2005,721,722,1
2005,453,445,1
2005,334,924,2
2005,531,327,1
2005,924,212,1
2005,541,511,97
2005,562,484,1
2005,453,443,2
2005,511,813,1
2005,211,238,2
2005,531,452,4
2005,523,721,37
2005,452,445,1
2005,446,541,1
2005,323,512,1
2005,443,334,1
2005,453,441,1
2005,237,722,1
2005,531,236,3
2005,425,441,1
2005,522,562,1
2005,213,483,1
2005,551,523,4
2005,517,561,5
2005,337,336,1
2005,713,541,1
2005,444,236,1
2005,451,454,1
2005,312,484,2
2005,334,811,3
2005,333,712,1
2005,517,541,15
2005,334,339,22
2005,532,531,1
2005,325,511,4
2005,315,451,1
2005,531,531,243
2005,326,321,1
2005,611,561,2
2005,334,531,2
2005,335,333,8
2005,511,517,12
2005,442,442,2
2005,541,813,1
2005,326,325,7
2005,515,561,1
2005,336,423,5
2005,448,314,1
2005,454,423,1
2005,221,212,1
2005,334,238,1
2005,713,423,1
2005,331,453,1
2005,486,221,6
2005,541,321,1
2005,611,611,26
2005,611,312,2
2005,532,713,1
2005,541,488,5
2005,523,445,7
2005,531,237,18
2005,221,517,1
2005,334,237,2
2005,315,541,1
2005,524,511,4
2005,611,517,1
2005,333,237,1
2005,332,332,37
2005,424,311,2
2005,524,523,9
2005,423,446,2
2005,621,541,8
2005,337,333,2
2005,423,333,6
2005,441,812,1
2005,236,236,34
2005,444,425,1
2005,511,454,1
2005,722,311,3
2005,333,314,1
2005,316,424,1
2005,541,453,2
2005,523,622,6
2005,523,442,3
2005,423,531,2
2005,522,561,6
2005,311,488,1
2005,423,484,1
2005,515,453,1
2005,454,424,3
2005,486,493,3
2005,424,312,3
2005,333,335,7
2005,541,621,11
2005,451,541,2
2005,321,488,1
2005,722,221,1
2005,237,813,1
2005,488,541,1
2005,611,519,1
2005,312,311,6
2005,512,533,2
2005,515,454,1
2005,334,332,9
2005,492,484,1
2005,541,711,1
2005,236,721,1
2005,623,446,3
2005,213,332,1
2005,523,561,24
2005,523,339,19
2005,115,334,1
2005,624,624,2
2005,812,541,5
2005,326,424,1
2005,517,334,9
2005,524,522,3
2005,339,331,1
2005,518,621,1
2005,211,561,1
2005,238,541,1
2005,236,237,1
2005,523,517,24
2005,314,238,2
2005,327,324,1
2005,488,488,17
2005,523,711,23
2005,523,331,10
2005,561,515,1
2005,238,333,1
2005,332,238,3
2005,512,541,6
2005,221,315,1
2005,812,611,1
2005,531,211,2
2005,316,316,4
2005,322,423,1
2005,424,447,1
2005,518,334,2
2005,237,713,2
2005,334,324,1
2005,523,213,2
2005,213,541,3
2005,517,511,8
2005,452,315,1
2005,335,325,1
2005,211,522,1
2005,561,541,33
2005,332,517,1
2005,325,311,4
2005,212,531,1
2005,523,112,1
2005,326,334,1
2005,621,711,1
2005,446,325,4
2005,316,314,1
2005,312,424,5
2005,522,551,18
2005,541,541,507
2005,212,442,1
2005,621,446,2
2005,523,518,4
2005,212,112,1
2005,113,113,1
2005,325,335,1
2005,551,522,22
2005,541,451,1
2005,334,518,3
2005,334,484,1
2005,541,326,1
2005,621,423,4
2005,511,518,5
2005,712,561,1
2005,488,333,1
2005,236,533,1
2005,531,713,1
2005,423,213,2
2005,236,453,1
2005,525,713,2
2005,562,423,2
2005,238,443,1
2005,713,722,2
2005,424,541,1
2005,211,486,2
2005,519,511,9
2005,333,924,1
2005,517,423,3
2005,484,423,1
2005,312,541,1
2005,211,237,1
2005,483,315,1
2005,334,336,3
2005,541,524,4
2005,522,325,1
2005,213,333,1
2005,446,424,2
2005,312,523,1
2005,335,331,3
2005,326,333,4
2005,519,323,1
2005,332,313,1
2005,561,721,2
2005,541,333,5
2005,315,424,1
2005,524,453,1
2005,334,519,1
2005,523,531,74
2005,541,325,16
2005,711,611,1
2005,541,522,1
2005,813,813,18
2005,624,531,1
2005,115,325,1
2005,561,519,2
2005,623,621,13
2005,523,623,4
2005,447,424,1
2005,443,811,1
2005,511,333,1
2005,339,326,2
2005,321,236,3
2005,332,321,1
2005,212,332,1
2005,522,541,16
2005,518,561,6
2005,523,323,5
2005,334,334,312
2005,533,311,1
2005,115,523,1
2005,322,541,1
2005,531,332,1
2005,311,325,5
2005,524,721,1
2005,511,238,1
2005,322,322,19
2005,336,335,1
2005,624,623,2
2005,339,453,1
2005,212,327,2
2005,812,621,1
2005,511,523,9
2005,423,541,5
2005,561,811,1
2005,525,321,1
2005,531,523,7
2005,313,325,1
2005,423,424,5
2005,561,713,2
2005,485,621,1
2005,453,322,1
2005,531,512,4
2005,511,339,1
2005,237,238,1
2005,523,446,4
2005,523,221,29
2005,336,325,2
2005,486,424,1
2005,424,561,1
2005,624,621,2
2005,334,331,2
2005,711,812,1
2005,454,323,1
2005,624,813,3
2005,551,541,1
2005,321,322,3
2005,541,519,4
2005,213,213,12
2005,722,711,1
2005,561,812,2
2005,424,339,1
2005,561,221,1
2005,213,532,2
2005,531,711,1
2005,325,325,210
2005,333,424,1
2005,325,523,7
2005,561,561,69
2005,511,322,1
2005,334,335,7
2005,525,541,1
2005,331,423,3
2005,517,237,1
2005,334,236,1
2005,335,335,8
2005,525,722,2
2005,446,621,2
2005,522,532,3
2005,621,523,1
2005,325,524,1
2005,524,524,165
2005,454,453,1
2005,424,423,3
2005,334,333,21
2005,481,487,2
2005,331,339,2
2005,722,561,2
2005,511,443,6
2005,515,523,1
2005,337,332,1
2005,523,722,16
2005,425,511,1
2005,221,221,91
2005,482,482,7
2005,324,324,4
2005,923,923,1
2005,523,237,15
2005,512,423,1
2005,561,446,1
2005,315,316,2
2005,523,532,9
2005,221,924,1
2005,522,522,250
2005,334,325,15
2005,511,721,1
2005,327,561,1
2005,453,448,1
2005,511,611,2
2005,334,327,6
2005,333,811,3
2005,712,453,1
2005,483,488,1
2005,523,236,11
2005,562,221,2
2005,424,327,1
2005,111,111,5
2005,525,522,5
2005,622,622,63
2005,523,515,20
2005,531,445,5
2005,531,722,3
2005,327,321,1
2005,322,336,1
2005,624,611,1
2005,624,541,2
2005,325,111,1
2005,448,561,1
2005,333,325,7
2005,333,333,74
2005,326,322,4
2005,511,515,4
2005,325,238,2
2005,336,541,4
2005,332,424,1
2005,523,315,9
2005,315,339,4
2005,522,424,2
2005,523,562,3
2005,722,722,26
2005,339,523,4
2005,334,541,70
2005,322,326,2
2005,331,335,1
2005,522,524,25
2005,532,721,1
2005,523,326,14
2005,523,211,24
2005,324,211,1
2005,533,511,1
2005,488,111,1
2005,541,512,5
2005,519,515,1
2005,314,314,4
2005,315,313,1
2005,541,324,1
2005,454,721,1
2005,522,621,1
2005,332,335,7
2005,622,623,1
2005,482,212,1
2005,551,551,3
2005,327,326,2
2005,333,331,1
2005,512,522,3
2005,561,525,1
